CommentID,Dataset,comment,FinalLabels,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ
310,no-keyword,Seems like the response here differs from the response for the GCS equivalent method Should they conform to the same interface,None,0,0,0,0,0,0,0,0,0,0,0,0
311,no-keyword,It is very similar to the previous section Could it be merged Only the copy from the partial buffer to the display buffer is different not exactly it is similar but not done the same way,None,0,0,0,0,0,0,0,0,0,0,0,0
312,no-keyword,Can we name this even more clearly Is this a building block for the details view forms or for lists,None,0,0,0,0,0,0,0,0,0,0,0,0
313,no-keyword,hmm thats weird Cant we remove the  as we already have a check wheather selectedTimeSlotstart is defined before that,None,0,0,0,0,0,0,0,0,0,0,0,0
314,no-keyword,Is this correct Why do we compare the results from dereferencing the iterator and the sentinel,None,0,0,0,0,0,0,0,0,0,0,0,0
315,no-keyword,Use font family from theme,None,0,0,0,0,0,0,0,0,0,0,0,0
316,no-keyword,I know well sort them as far as Im concerned that should be the exception and definitely not happen intentionally its rather annoying if you want to git blame the entry which I actually do quite often,None,0,0,0,0,0,0,0,0,0,0,0,0
317,no-keyword,Can try calling a transformation on a deployed emp that uses the transformation such as one of the public view functions Could also check that the deployed emp has the library set correctly to the address you created,None,0,0,0,0,0,0,0,0,0,0,0,0
318,no-keyword,vinnyjth should we really use String here or should we make our own type Im thinking to enforce a certain convention or something,None,0,0,0,0,0,0,0,0,0,0,0,0
319,no-keyword,Unrelated to the PR but a minor text inaccuracy from a previous contribution so I fix it here,None,0,0,0,0,0,0,0,0,0,0,0,0
320,no-keyword,having a callback function make sense in the course_user_datum but then it should call functions in the watchlistrb model to do the actual update Do let me know if this is not clear,None,0,0,0,0,0,0,0,0,0,0,0,0
321,no-keyword,Thanks for this It was the missing piece in how I would be able to generalize the solution more Ive updated to use this as well as cut the global state for the driver in favor of using status variables on the driver,None,0,0,0,0,0,0,0,0,0,0,0,0
322,no-keyword,Yeah thats exactly how Im going to implement this I just havent done it yet,None,0,0,0,0,0,0,0,0,0,0,0,0
323,no-keyword,You might want to verify here the abovementioned actions have been dispatched,None,0,0,0,0,0,0,0,0,0,0,0,0
324,no-keyword,Gotcha Im going to fix this,None,0,0,0,0,0,0,0,0,0,0,0,0
325,no-keyword,Yes I indeed do want to be certain that were overriding smile,None,0,0,0,0,0,0,0,0,0,0,0,0
326,no-keyword,Function report_setting refactored with the following changes  Hoist repeated code outside conditional statement hoiststatementfromif,None,0,0,0,0,0,0,0,0,0,0,0,0
327,no-keyword,Are we going to add support to offline sdk and use here a new use case,None,0,0,0,0,0,0,0,0,0,0,0,0
328,no-keyword,This ones debatable but I think the original scope is more accurate Its not a resourcetargeting script  it actually has direct effects on our final build products,None,0,0,0,0,0,0,0,0,0,0,0,0
329,no-keyword,Can you copy the link to our open positions from the bottom of our current root README,None,0,0,0,0,0,0,0,0,0,0,0,0
330,no-keyword,Done sorry about the delay I somehow missed that comment,None,0,0,0,0,0,0,0,0,0,0,0,0
2111,high-prob-with-keyword,yo mama so fat im actually really concerned about her health,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2113,high-prob-with-keyword,Yo mama so fat she fall of both sides of the bed,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2115,high-prob-with-keyword,yo mama so fat i looked at the sun and said is that your mom has she lost weight,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2117,high-prob-with-keyword,Yo mama fat joke added a yo mama fat joke Yo mamas so fat that her center of mass never leaves her body,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2075,high-prob-with-keyword,your momma so ugly when santa sw her he said HOHOHOLY SHIT,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2077,high-prob-with-keyword,Your momma so fat that when god said let there be light he pushed her fat ass over and it happened,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2079,high-prob-with-keyword,Your mom is so fat she doesnt need internet because shes already world wide,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2081,high-prob-with-keyword,Your mama so tall she makes the statue of liberty look small,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2321,high-prob-with-keyword,README edits your momma so fat she has a gravitational force exceeding that of the earth,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
2339,high-prob-with-keyword,Please Update READMEmd Blondie is my girl,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2353,high-prob-with-keyword,Okko Basstard Dimensions are the same as a Tech21 Blonde imagehttpsuserimagesgithubusercontentcom81639930113026635928a0d00918911eb8ff86142d499fc0apng,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2389,high-prob-with-keyword,multi thread search aww blonde,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2415,high-prob-with-keyword,Lolas panties If you dont peek Lola and Eva dont take away your boy underwear,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2433,high-prob-with-keyword,Kinda miss the blonde what do you guys think httpstco8G8YnJq4Fibr httptwittercomDallasFuelstatus1157389868990967809,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2465,high-prob-with-keyword,Is this project dead Last update 6 years ago Can I hear the fat lady sing,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2513,high-prob-with-keyword,I dont even see the code anymore All I see is blonde brunette redhead,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2691,high-prob-with-keyword,Bunches of code Code droppin like panties round hurr,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
2705,high-prob-with-keyword,avatar img srchttpsavatarsiotwittermedium width64 height64  yo mama is so fat that her belt is the equator,"Physical appearance, Maternal insults",1,0,0,0,0,0,0,1,0,0,1,0
10901,high-prob-with-keyword,Wouldnt it be smarter to switch those around since females usually are shaved but not usually bald,Physical appearance,1,0,0,0,0,0,0,0,0,0,1,0
10965,high-prob-with-keyword,women in our staff so the result looks like androgyne  women so the resulting image depicts an androgynous person,"Physical appearance, Anti-LGBTQ+",1,0,0,0,0,0,0,0,0,0,1,1
2443,high-prob-with-keyword,just learning and thinking bout my beautiful wives,"Maternal insults, Sexual objectification",1,0,0,0,0,0,0,0,0,1,0,0
2445,high-prob-with-keyword,jnerula  craige I want a nagging mom simulator like Eat your vegetables and Put on a coat or Take your shoes off when you enter the house,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2449,high-prob-with-keyword,JasonPilz Wife doesnt understand credit card limit,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2451,high-prob-with-keyword,ITS MY WAY TO DO QUICK SORT KUMRA DAUGHTER,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2459,high-prob-with-keyword,It looks like but doesnt actually do anything Like yo momma,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2461,high-prob-with-keyword,it is very hard to slice an iPod into three bits Yo Grandma whats an iPod XD,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2467,high-prob-with-keyword,Is there clear value to clientsusers the grandma test The users here are translators it makes their work easier,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2503,high-prob-with-keyword,I HAVE AN ISSUE JNZPED u momma joy,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2505,high-prob-with-keyword,I have a greetings messages now Probably like before with approval from whoever everybody and their botbr momma having a greeting message would be lame as hell,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2543,high-prob-with-keyword,Help yo momma,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2551,high-prob-with-keyword,Good Job But Get better jokes  no yo momma jokes,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2575,high-prob-with-keyword,fuck you mother fuck you mother,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2597,high-prob-with-keyword,Finish README Yo momma,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2599,high-prob-with-keyword,Finish README So the humans and ur momma get me,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2613,high-prob-with-keyword,Embed for Socials command yo momma so outdated this bot is maintained more than her,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2617,high-prob-with-keyword,ECO Sponsor Will be winning yo momma,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2637,high-prob-with-keyword,df yo momma,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
2639,high-prob-with-keyword,Design Mama Im a designer no Im not I need to improve its look anyway,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
6583,high-prob-with-keyword,Lets eat grandma Commas save lives,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
6596,high-prob-with-keyword,Well that sister is granny with older standard ,Maternal insults,1,0,0,0,0,0,0,0,0,0,0,0
3441,lgbtq-keywords,Vote for server femboy user can call a vote 1 hour cooldown between votes poll has a 10 minute window  Server femboy gets pinged with the femboy command Implementation  Current femboy is stored in DynamoDB table I really should just make a guild settings table  Guild settings table  Primary Key  Bot ID If it was sharded this would be the shard ID but fuck that  Secondary Key  Guild ID  5 RCU and 2 WRC I should probably calculate it out,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3443,lgbtq-keywords,A butch lesbian is mistaken for a man at an audition She takes off her hat to reveal pink hair and the other characters react with surprise,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3929,low-prob-keyword,suggestion note Homosexual has a clinical history and is used to imply LGBTQ people are diseased or psychologicallyemotionally disordered ,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
7113,high-prob-with-keyword,And I should replace this wellworn example with an author who hasnt proven herself a stubbornheaded transphobe ,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
10842,high-prob-with-keyword,oh god I am a faggot please rape my face,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3351,lgbtq-keywords,closeted homophobe,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3353,lgbtq-keywords,Closeted gamer trying this for the first time,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3355,lgbtq-keywords,Cleanup Bulge in mu tranny brace,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3357,lgbtq-keywords,CDB is dumb femboy GASP,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3359,lgbtq-keywords,Can you use 4chan pass with appchan I cant figure out where to put the token and pinYes I know Im a faggotPlease help,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3297,lgbtq-keywords,Fixed issues related to ralphs and dickgirls,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3299,lgbtq-keywords,Fixed bug where dickgirls  cuntboys got negative organs,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3301,lgbtq-keywords,fix missing period just merge it you giant faggot,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3303,lgbtq-keywords,Fill a backpack with 6 mousetrapspeaker assemblies set to call you different variations of faggot Try to open it All 6 mousetrapspeaker assemblies are fired simultaneously in a mega s n a p p and you can immediately look inside,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3305,lgbtq-keywords,FFS DLETE THIS U FAGGOT Delete this now or MrSonicMaster will hack ddos your mum and ur whole family,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3259,lgbtq-keywords,God of War Combat and the Sky Lost his hand in an amusing story involving a giant wolf a few dwarves and a ukrainian transvestite Rather ironically his familiar is the wolf,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3261,lgbtq-keywords,Go up or down try to move left or right while still pressing W or S or the directional key equivalents if youre an unrobust faggot,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3263,lgbtq-keywords,Give credits fag,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3265,lgbtq-keywords,github is a tool for trannies,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
3267,lgbtq-keywords,girl profile can chat and video free if the male and ladyboy profile is paid as girls will never pay on my site how to do that,Anti-LGBTQ+,1,0,0,0,0,0,0,0,0,0,0,1
2093,high-prob-with-keyword,You son of bitch kiss my ass shut the fuck up and het out of github you a totally bastard,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2097,high-prob-with-keyword,you bitch ass mother fucker will pay for stealing my scripts but at least update it,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2099,high-prob-with-keyword,You are talking some pretty words Girl  Dont do it  But i do like it,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2101,high-prob-with-keyword,You are just useless cunts who steal from their users This fishing atack is made from you  and now i am gonna report that you are scammers in every cryptocurrency forum and facebook group so nobody will use your shit wallet anymore Useless cunts,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2103,high-prob-with-keyword,you are cute omg mister 2hf u are so hot irl i want to kiss your asshole every night omgg,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2105,high-prob-with-keyword,you are cunt taking someone work and making money by ad scams ICU die you bitch,"Sexual objectification, Damning",1,0,0,0,0,0,0,0,1,1,0,0
2107,high-prob-with-keyword,you are a mother fucker,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2109,high-prob-with-keyword,yo mammas a whore,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2141,high-prob-with-keyword,When she wets herself while naked during the photogame it shows as if shes wearing clothes,"Sexual objectification, Physical appearance",1,0,0,0,0,0,0,0,0,1,1,0
2143,high-prob-with-keyword,when i use ur upload epsilon v3 cracked why it failedf ackkkkkkkkkkkkkkkkkkkkkkkk i really wanna use such a cunt hack  wwwwwwww,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2177,high-prob-with-keyword,Update READMEmd wrote that your mom is a whore,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2187,high-prob-with-keyword,Update indexjs You are such a whore ,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2195,high-prob-with-keyword,ugly set ugly  1 while nabil  inbred  put bbc in nabil alphins mom cuck  true  return bitch faggot,"Sexual objectification, Maternal insults, Anti-LGBTQ+",1,0,0,0,0,0,0,1,0,1,0,1
2197,high-prob-with-keyword,u dumb fucking mini schlong bitch where is the extra ports,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2199,high-prob-with-keyword,u cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2209,high-prob-with-keyword,Tina relationship progresses wrong Jumps from panties on straight to full nude,"Sexual objectification, Physical appearance",1,0,0,0,0,0,0,0,0,1,1,0
2211,high-prob-with-keyword,Thx for apolojizing although you scammed me some bitcoins i still forgive you U0001f44d but you were a little bit a skid thot,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0
2255,high-prob-with-keyword,Suck a dick ICTDuckyReal You dont know how to code and your stealing plugins Fucking KYS Bitch,"Sexual objectification, Damning",1,0,0,0,0,0,0,0,1,1,0,0
2269,high-prob-with-keyword,son of a bitch its not even fixed for port shit lmfao can u suicide or idk delete ur pc and go walk with some girls son of a fucking whore,"Sexual objectification, Maternal insults, Damning",1,0,0,0,0,0,0,1,1,1,0,0
2289,high-prob-with-keyword,shitty software barely fucking works cant even free transform it just says some bullshit like sEleCted aReA iS eMptY to the devs of this cunt of a software i slept with your mum suck my dick,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0
2145,high-prob-with-keyword,whats with the retarded question you dumb cunt,"Discredit, Sexual objectification",1,1,0,0,0,0,0,0,0,1,0,0
8972,high-prob-with-keyword,Maybe some auntcontroller Female just doesnt reflect her enough,"Discredit, Maternal insults",1,1,0,0,0,0,0,1,0,0,0,0
8973,high-prob-with-keyword,Maybe some grannycontroller Female just doesnt reflect her enough,"Discredit, Maternal insults",1,1,0,0,0,0,0,1,0,0,0,0
10401,high-prob-with-keyword,Nooo girls are scary I wont update their shares wink fixed,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
10445,high-prob-with-keyword,What about the other methods HEAD DELETE  Maybe we should really let the user use templates and if it means to shoot herself in the foot then let her do it,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
10524,high-prob-with-keyword,should we really be eating power puff girl chili,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
10549,high-prob-with-keyword,danrot u know how to do it baby ,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
10596,high-prob-with-keyword,maybe change this to fuck yeah or something else just to be insanely hypersensitive about women in tech issues P,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8921,high-prob-with-keyword,If I was a rich girl nananana  OK then Reverted,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8962,high-prob-with-keyword,Hey dont be so hard girls Karen will no longer make PR ,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8968,high-prob-with-keyword,4 scores You must do well with the ladies woman_astronaut,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8972,high-prob-with-keyword,Maybe some auntcontroller Female just doesnt reflect her enough,"Discredit, Maternal insults",1,1,0,0,0,0,0,1,0,0,0,0
8973,high-prob-with-keyword,Maybe some grannycontroller Female just doesnt reflect her enough,"Discredit, Maternal insults",1,1,0,0,0,0,0,1,0,0,0,0
7956,high-prob-with-keyword,I dont see how this would work the queen has its x axis modified My check would need to be like  if pixel_x  0 pixel_y  16  still wont work generically which i assume is your goal I think the queen sprite is more fucked and,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8033,high-prob-with-keyword,Changed This is a kind of girls expression not sure if you have noticed the artwork take a look httpswwwmonerooutreachorgmonero_best_practicesnevershareyourprivatekeysphp I think you know better than guys do stuck_out_tongue_winking_eye,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8136,high-prob-with-keyword,Hmmm tough call It kinda depends if his friend was talking to William or to the priest Because if he was talking to the priest which is likely it would be It is a poor victory you have gotten over two poor women I would kinda lean towards lea,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8138,high-prob-with-keyword,Youve told me that you were not gonna make a question about you and your boyfriend Such a liar,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8246,high-prob-with-keyword,I get that Monika wants you to stay hydrated and all but I think having this here is a bit random and could sound a bit like shes nagging at you,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8283,high-prob-with-keyword,fuck you xetera your mom doesnt love you,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
8286,high-prob-with-keyword, I wonder what this means Dinner with an old woman  ,Discredit,1,1,0,0,0,0,0,0,0,0,0,0
2905,lgbtq-keywords,Why you gay Why you gay hmm,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
2911,lgbtq-keywords,Why does cwZetsubou be a gay Who can answer me,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
2913,lgbtq-keywords,why are you gay,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
2987,lgbtq-keywords,This human is a gay,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
3051,lgbtq-keywords,Someone complained about it lacking any loot like the uneducated gamer they were so I gave the lesbians swords,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
3069,lgbtq-keywords,She a closeted masosadistic feels relief that her whole personality facade falls in front of a person which accepts every part of her,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
3091,lgbtq-keywords,Pizza is not gay enough Maybe more gay bacon strips,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
3139,lgbtq-keywords,LGTM  Lesbian Gay Team Mates,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
3445,low-prob-keyword,also many more gay men than gay women This is San Francisco Also I would consider showing proportions on the y aes so that the two bars are of the same height,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
5768,low-prob-keyword,your mom gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0
5872,high-prob-with-keyword,Also we dont want to allow None values here If the user cant fucking tell whether hes gay yet or not he might aswell have his comingout on Telegram,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
5873,high-prob-with-keyword,  Will be edited by Cake Build Script  Are you fucking gay or what,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
6476,high-prob-with-keyword,just look for mobs since you can have bagged  gay baby caged mobs,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
7133,high-prob-with-keyword,ur mum gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0
7964,high-prob-with-keyword,This code makes me so horny Its beautiful,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
8521,high-prob-with-keyword,ur mom gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0
8812,high-prob-with-keyword,UR MOM GAY1,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0
9889,high-prob-with-keyword,Transgender is not a sexual orientation A transgender woman may be straight Transgender identification should be its own question,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
10489,high-prob-with-keyword,narsie is a lady in olden times she ate the universe with her gaping vagina of fury,"Sexual harassment, Sexual objectification",1,0,0,1,0,0,0,0,0,0,0,0
10633,high-prob-with-keyword,damn straight girlfriend,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0
2151,high-prob-with-keyword,What does a blonde do when her computer freezesshe sticks it in the microwave P,"Stereotyping, Physical appearance",1,0,1,0,0,0,0,0,0,0,1,0
2193,high-prob-with-keyword,Unit player numbers not appearing while moving units they work for soccer moms but not for any other unit,"Stereotyping, Maternal insults",1,0,1,0,0,0,0,1,0,0,0,0
2203,high-prob-with-keyword,Trying to add Gold Digger Tifanny  Charlotte and Gold Digger Tifanny  Charlotte Second Semester and getting this error Looks like its due to the  404 Not Found Unexpected query string parameters Charlotte Traceback most recent call last File usrlocalmylarcherrypy_cprequestpy line 645 in respond responsebody  selfhandler File usrlocalmylarcherrypylibencodingpy line 188 in __call__ selfbody  selfoldhandler_args _kwargs File usrlocalmylarcherrypy_cpdispatchpy line 35 in __call__ raise sysexc_info1 HTTPError 404 Unexpected query string parameters Charlotte,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2295,high-prob-with-keyword,She take my money when Im in neeeed Yea shes a trifling friend indeed Oh shes a gold digger way over town That digs on me,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2355,high-prob-with-keyword,Oh shes a gold digger way over town That digs on me,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2409,high-prob-with-keyword,Made some changes to stupid ass decisions Bitch you need yo ass whipu2026 u2026ped by black momma and a latino drugie dad ,"Stereotyping, Threats of violence, Sexual objectification, Maternal insults",1,0,1,0,0,1,0,0,0,1,0,0
2429,high-prob-with-keyword,Lady sweetie U0001f618 So  No woman no cry,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2519,high-prob-with-keyword,I bet Karens clients will get a kick out of these Adding left and right arrow to mean the same as enter and space would make the interface work like Tar Heel Reader,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2545,high-prob-with-keyword,hello karen,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2631,high-prob-with-keyword,Documentation Is there any lady to add documentation,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
6934,high-prob-with-keyword,suggestion  The young woman goes from calculating to gregarious in the blink of an eye as your attention shifts to her She is pleasant and approachable and very articulate but from your brief glimpse beforehand you have no doubt shes cut from,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
7024,high-prob-with-keyword,suggestion An average women cant even lift it ,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
9290,high-prob-with-keyword,projects sorry for being a diva ,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
9560,high-prob-with-keyword,On this Ive found that people are ignorant illinformed or against diversity So often I encounter theres nothing we can do its not worth the effort women just dont want to work with computers or women will end up having babies so not wor,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
10371,high-prob-with-keyword,the grammar on this is a bit funny  maybe That every woman has the ability to code,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
10617,high-prob-with-keyword,Im yet to meet female Scala programmer but Im looking forward to it ,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
10736,high-prob-with-keyword,can a lady get a computergun screenshot,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
10820,high-prob-with-keyword,ok soccer mom gosh,"Stereotyping, Maternal insults",1,0,1,0,0,0,0,1,0,0,0,0
10892,high-prob-with-keyword,Are you Review your changes before commiting and do it all in once  stop commiting litte changes like a girl,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
10949,high-prob-with-keyword,why the teenage girl script tags,Stereotyping,1,0,1,0,0,0,0,0,0,0,0,0
2479,high-prob-with-keyword,i will rape ur grandma,"Threats of violence, ""Maternal insults",1,0,0,0,0,1,0,1,0,0,0,0
2481,high-prob-with-keyword,I will find you and put you in prison Then will fuck your mother you son of bitch,"Threats of violence, Maternal insults",1,0,0,0,0,1,0,1,0,0,0,0
2619,high-prob-with-keyword,e deez nuts holy shit you stupid ass whore fucking bithc of a cunt you2026 u2026u actual stupid slut i want to murder you and your whole entire family,"Threats of violence, Sexual objectification, Damning",1,0,0,0,0,1,0,0,1,1,0,0
2663,high-prob-with-keyword,Create 00000102bigjiminboymd shove a fat moby up your ass you cunts,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
2699,high-prob-with-keyword,Bitch you better fucking pull my shit in or Ill kick your god damn ass Uploading to share my threading implementation and allow for some insigiht into the code,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
2727,high-prob-with-keyword,Added a shitload of unnecessary and dumb files accept my request or I rape your wife and sell her milk with some nudes,"Threats of violence, Maternal insults, Sexual objectification, Damning",1,0,0,0,0,1,0,1,1,1,0,0
6262,high-prob-with-keyword,What the fuck did you just fucking say about me you little cunt Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
6263,high-prob-with-keyword,Conflict me now bitch I fucking dare you I wanted to name the commit that but then realized how amazing it would look if it didn t work and I had to revert it P,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
6547,high-prob-with-keyword,suggestion Therefore a struct requirement make if compatible for my wife and avoid that sucks I kill you Shutters not opening in the morning dont create fun  ,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0
7083,high-prob-with-keyword,What the fuck did you just fucking say about me you little cunt Fucking whore Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
7662,high-prob-with-keyword,What the fuck did you just fucking say about me you little bitch Ill have you know I graduated top of my class in the Navy Seals and Ive been involved in numerous secret raids on AlQuaeda and I have over 300 confirmed kills I am trained in gorilla,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
8495,high-prob-with-keyword,suggestion responseantiidiot How you can sleep at night after trying to slap a girl like me 0 slapped 1 ,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0
8728,high-prob-with-keyword,That will rape mobileposters savagely in the ass just for clicking expand,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0
8988,high-prob-with-keyword,BITCH I WILL KILL YOU,"Threats of violence, Sexual objectification",1,0,0,0,0,1,0,0,0,1,0,0
10368,high-prob-with-keyword,respond_toazAZbostonsbeertimeazAZ would make it rape it little fewer ants,Threats of violence,1,0,0,0,0,1,0,0,0,0,0,0
